run_id,started_at,agent,model,trigger,outcome,error,duration_s,tool_calls,input_tokens,output_tokens,cost_usd
run_01753,2026-09-11 18:24,Support Triage,clank-mini,Webhook,succeeded,,10.9,4,2917,506,0.03976
run_01754,2026-09-11 11:25,Support Triage,clank-mini,API,succeeded,,7.1,1,1052,197,0.02736
run_01755,2026-09-11 12:46,Support Triage,clank-mini,API,succeeded,,8.1,3,2129,424,0.0353
run_01756,2026-09-11 04:11,Support Triage,clank-mini,API,succeeded,,11.0,3,2937,739,0.04357
run_01757,2026-09-11 14:43,Support Triage,clank-pro,Schedule,failed,Rate limited,5.6,2,1465,430,0.11555
run_01758,2026-09-11 15:37,Support Triage,clank-mini,API,succeeded,,14.7,2,2399,577,0.03883
run_01759,2026-09-11 13:23,Support Triage,clank-mini,API,succeeded,,6.4,2,1704,371,0.03275
run_01760,2026-09-11 11:51,Support Triage,clank-mini,Schedule,succeeded,,16.1,3,3573,873,0.04826
run_01761,2026-09-11 16:13,Support Triage,clank-mini,API,succeeded,,20.7,5,5200,926,0.05562
run_01762,2026-09-11 16:59,Support Triage,clank-pro,Webhook,succeeded,,31.1,3,6003,1392,0.36713
run_01763,2026-09-11 13:46,Support Triage,clank-mini,API,succeeded,,5.7,3,1992,239,0.03179
run_01764,2026-09-11 11:14,Support Triage,clank-mini,API,succeeded,,13.9,2,2648,699,0.04178
run_01765,2026-09-11 14:55,Support Triage,clank-mini,Slack,succeeded,,8.7,4,2653,648,0.04098
run_01766,2026-09-11 09:35,Support Triage,clank-pro,API,succeeded,,12.2,3,2717,555,0.16811
run_01767,2026-09-11 07:44,Invoice Parser,clank-mini,Webhook,succeeded,,15.6,3,3614,722,0.04601
run_01768,2026-09-11 17:02,Invoice Parser,clank-mini,API,succeeded,,27.4,2,3813,957,0.05056
run_01769,2026-09-11 15:50,Invoice Parser,clank-mini,Slack,succeeded,,20.9,2,3829,712,0.04671
run_01770,2026-09-11 13:26,Invoice Parser,clank-mini,Schedule,succeeded,,25.6,0,3437,904,0.04821
run_01771,2026-09-11 15:26,Invoice Parser,clank-mini,API,succeeded,,15.9,2,3262,967,0.04852
run_01772,2026-09-11 14:47,Invoice Parser,clank-mini,Schedule,succeeded,,21.1,2,3901,478,0.04325
run_01773,2026-09-11 06:09,Invoice Parser,clank-mini,Slack,succeeded,,16.3,2,3289,455,0.04044
run_01774,2026-09-11 22:35,Invoice Parser,clank-mini,Webhook,succeeded,,29.6,3,5750,1031,0.0595
run_01775,2026-09-11 15:44,Invoice Parser,clank-mini,Schedule,succeeded,,26.3,2,4085,617,0.04621
run_01776,2026-09-11 09:47,Invoice Parser,clank-mini,Schedule,succeeded,,32.8,3,6245,894,0.05928
run_01777,2026-09-11 18:54,Invoice Parser,clank-mini,API,succeeded,,9.1,2,1984,370,0.03386
run_01778,2026-09-11 18:25,Code Reviewer,clank-pro,Schedule,succeeded,,139.3,3,15618,3781,0.94226
run_01779,2026-09-11 09:54,Code Reviewer,clank-ultra,Webhook,succeeded,,86.6,7,15936,3109,3.42464
run_01780,2026-09-11 10:00,Code Reviewer,clank-pro,API,failed,Invalid output,120.7,6,21100,6129,1.38848
run_01781,2026-09-11 18:56,Code Reviewer,clank-pro,API,failed,Tool timeout,90.0,10,14231,3723,0.89369
run_01782,2026-09-11 11:18,Code Reviewer,clank-ultra,API,succeeded,,80.3,10,16068,2680,3.23456
run_01783,2026-09-11 19:59,Code Reviewer,clank-pro,API,escalated,,58.2,14,10911,2832,0.68717
run_01784,2026-09-11 11:55,Code Reviewer,clank-pro,API,succeeded,,74.4,9,15178,2242,0.74438
run_01785,2026-09-11 14:03,Code Reviewer,clank-pro,Slack,succeeded,,97.7,3,15094,2389,0.7595
run_01786,2026-09-11 08:37,Code Reviewer,clank-ultra,Schedule,succeeded,,91.6,10,15936,3309,3.52064
run_01787,2026-09-11 12:09,Code Reviewer,clank-pro,API,succeeded,,113.6,5,15908,2922,0.84788
run_01788,2026-09-11 20:19,Code Reviewer,clank-ultra,Webhook,succeeded,,64.8,10,12905,3612,3.30236
run_01789,2026-09-11 14:00,Lead Enricher,clank-mini,Schedule,succeeded,,60.6,9,9244,1497,0.08093
run_01790,2026-09-11 16:38,Lead Enricher,clank-pro,API,succeeded,,63.9,2,7242,1165,0.37706
run_01791,2026-09-11 16:42,Lead Enricher,clank-mini,API,succeeded,,27.9,7,5443,1534,0.06632
run_01792,2026-09-11 09:12,Lead Enricher,clank-mini,Schedule,succeeded,,48.5,3,7928,2102,0.08534
run_01793,2026-09-11 12:10,Lead Enricher,clank-mini,Slack,succeeded,,49.1,3,6582,1334,0.06767
run_01794,2026-09-11 17:59,Lead Enricher,clank-pro,API,failed,Tool timeout,17.3,6,5135,1462,0.34949
run_01795,2026-09-11 02:51,Lead Enricher,clank-pro,Slack,succeeded,,31.4,4,5079,744,0.26165
run_01796,2026-09-11 16:26,Lead Enricher,clank-pro,Schedule,succeeded,,30.7,3,4249,1064,0.27515
run_01797,2026-09-11 17:37,Lead Enricher,clank-mini,API,succeeded,,29.1,7,5530,1369,0.06402
run_01798,2026-09-11 14:51,Lead Enricher,clank-pro,Schedule,succeeded,,44.3,6,8902,2646,0.60458
run_01799,2026-09-11 14:26,On-call Summarizer,clank-ultra,API,succeeded,,114.5,7,18599,5054,4.6778
run_01800,2026-09-11 13:04,On-call Summarizer,clank-ultra,Schedule,succeeded,,45.4,9,9623,2388,2.321
run_01801,2026-09-11 16:16,On-call Summarizer,clank-ultra,API,succeeded,,30.3,7,5696,927,1.14848
run_01802,2026-09-11 13:50,On-call Summarizer,clank-ultra,API,succeeded,,93.1,16,20035,2764,3.75092
run_01803,2026-09-12 14:54,Support Triage,clank-mini,Slack,succeeded,,17.5,4,4110,1208,0.05577
run_01804,2026-09-12 03:03,Support Triage,clank-mini,API,succeeded,,7.6,2,1689,387,0.03295
run_01805,2026-09-12 08:57,Support Triage,clank-mini,Schedule,succeeded,,19.2,3,3891,498,0.04353
run_01806,2026-09-12 14:32,Support Triage,clank-mini,Slack,succeeded,,9.7,3,2373,627,0.03952
run_01807,2026-09-12 23:06,Support Triage,clank-mini,Slack,succeeded,,9.8,2,1982,561,0.0369
run_01808,2026-09-12 20:05,Support Triage,clank-mini,Schedule,succeeded,,20.5,1,3267,557,0.04198
run_01809,2026-09-12 11:32,Support Triage,clank-mini,API,succeeded,,26.3,6,6221,1699,0.07207
run_01810,2026-09-12 17:28,Support Triage,clank-mini,Schedule,succeeded,,28.7,2,3537,448,0.04132
run_01811,2026-09-12 13:55,Support Triage,clank-pro,API,failed,Invalid output,16.3,2,2854,478,0.16298
run_01812,2026-09-12 19:14,Support Triage,clank-pro,API,succeeded,,9.1,3,2107,374,0.12809
run_01813,2026-09-12 15:32,Support Triage,clank-mini,Slack,succeeded,,24.1,3,4899,1178,0.05844
run_01814,2026-09-12 09:06,Support Triage,clank-mini,Webhook,succeeded,,14.8,1,2417,570,0.03879
run_01815,2026-09-12 11:24,Invoice Parser,clank-mini,Slack,succeeded,,13.4,3,2905,653,0.04207
run_01816,2026-09-12 15:19,Invoice Parser,clank-mini,API,succeeded,,16.7,1,2044,519,0.03648
run_01817,2026-09-12 12:31,Invoice Parser,clank-mini,Webhook,succeeded,,15.4,1,2334,320,0.03446
run_01818,2026-09-12 07:57,Invoice Parser,clank-mini,API,succeeded,,46.0,1,5787,1621,0.06908
run_01819,2026-09-12 16:31,Invoice Parser,clank-mini,API,succeeded,,38.2,2,5009,1175,0.05884
run_01820,2026-09-12 12:27,Code Reviewer,clank-ultra,Schedule,failed,Invalid output,111.9,4,12585,3528,3.22364
run_01821,2026-09-12 14:29,Code Reviewer,clank-pro,Slack,failed,Rate limited,148.1,10,25739,7359,1.67525
run_01822,2026-09-12 04:08,Code Reviewer,clank-ultra,Webhook,succeeded,,102.0,8,15505,3042,3.34076
run_01823,2026-09-12 13:31,Code Reviewer,clank-pro,Slack,succeeded,,196.9,6,24637,5775,1.45211
run_01824,2026-09-12 00:39,Lead Enricher,clank-mini,API,succeeded,,20.3,7,5191,960,0.05612
run_01825,2026-09-12 12:03,Lead Enricher,clank-mini,API,succeeded,,22.9,4,4566,1191,0.05732
run_01826,2026-09-12 20:24,Lead Enricher,clank-pro,Schedule,succeeded,,57.3,3,9772,1635,0.50936
run_01827,2026-09-12 19:02,Lead Enricher,clank-mini,Webhook,failed,Auth expired,34.2,5,5510,1456,0.06534
run_01828,2026-09-12 18:49,On-call Summarizer,clank-ultra,Schedule,succeeded,,56.6,5,9368,1631,1.92704
run_01829,2026-09-13 15:17,Support Triage,clank-mini,Slack,succeeded,,17.2,4,4141,608,0.04629
run_01830,2026-09-13 08:44,Support Triage,clank-mini,Schedule,succeeded,,15.5,5,3403,417,0.04028
run_01831,2026-09-13 07:28,Support Triage,clank-mini,API,succeeded,,6.4,4,2537,534,0.03869
run_01832,2026-09-13 23:44,Support Triage,clank-mini,Webhook,succeeded,,10.9,3,2359,487,0.03723
run_01833,2026-09-13 20:06,Support Triage,clank-pro,API,succeeded,,7.7,3,1916,461,0.1328
run_01834,2026-09-13 14:48,Support Triage,clank-mini,API,succeeded,,16.4,3,3608,480,0.04211
run_01835,2026-09-13 10:25,Support Triage,clank-mini,API,succeeded,,26.1,2,3763,890,0.04929
run_01836,2026-09-13 08:08,Support Triage,clank-mini,Slack,succeeded,,13.0,1,1858,309,0.03238
run_01837,2026-09-13 17:25,Support Triage,clank-mini,API,succeeded,,14.2,3,3332,566,0.04238
run_01838,2026-09-13 10:14,Support Triage,clank-pro,Schedule,succeeded,,9.4,3,2678,678,0.1817
run_01839,2026-09-13 12:34,Invoice Parser,clank-mini,API,succeeded,,16.3,2,2472,465,0.03733
run_01840,2026-09-13 12:16,Invoice Parser,clank-mini,Slack,succeeded,,17.8,3,3035,583,0.04147
run_01841,2026-09-13 13:00,Invoice Parser,clank-mini,Schedule,succeeded,,15.8,2,2279,606,0.03881
run_01842,2026-09-13 08:42,Invoice Parser,clank-mini,Webhook,succeeded,,14.0,2,2688,497,0.0387
run_01843,2026-09-13 08:05,Invoice Parser,clank-mini,API,succeeded,,36.9,3,5382,1466,0.06498
run_01844,2026-09-13 12:10,Invoice Parser,clank-mini,API,succeeded,,19.5,0,2058,397,0.03458
run_01845,2026-09-13 17:49,Code Reviewer,clank-ultra,API,succeeded,,88.2,11,13778,2170,2.71496
run_01846,2026-09-13 17:49,Code Reviewer,clank-pro,Slack,succeeded,,68.0,9,14050,3595,0.8729
run_01847,2026-09-13 18:09,Code Reviewer,clank-pro,API,succeeded,,210.7,6,24264,5643,1.42508
run_01848,2026-09-13 13:17,Code Reviewer,clank-pro,Schedule,succeeded,,56.1,7,9465,1308,0.46091
run_01849,2026-09-13 13:18,Code Reviewer,clank-pro,Schedule,succeeded,,202.5,4,25712,4726,1.35848
run_01850,2026-09-13 16:05,Lead Enricher,clank-mini,Slack,succeeded,,21.4,5,5128,1053,0.05736
run_01851,2026-09-13 15:44,Lead Enricher,clank-mini,Slack,succeeded,,16.8,5,4013,830,0.04933
run_01852,2026-09-13 09:46,Lead Enricher,clank-mini,API,succeeded,,21.9,5,5179,1173,0.05948
run_01853,2026-09-13 14:25,Lead Enricher,clank-mini,Schedule,succeeded,,39.0,5,6620,1887,0.07667
run_01854,2026-09-13 03:29,On-call Summarizer,clank-ultra,Webhook,succeeded,,122.3,12,20709,4370,4.60268
run_01855,2026-09-14 11:58,Support Triage,clank-mini,API,succeeded,,16.6,4,3873,752,0.04752
run_01856,2026-09-14 11:07,Support Triage,clank-mini,Webhook,succeeded,,8.4,4,2372,456,0.03678
run_01857,2026-09-14 15:48,Support Triage,clank-mini,API,succeeded,,10.0,3,2566,693,0.04135
run_01858,2026-09-14 12:50,Support Triage,clank-mini,API,succeeded,,19.1,3,3897,1138,0.0538
run_01859,2026-09-14 15:16,Support Triage,clank-pro,API,succeeded,,22.7,3,3372,420,0.17156
run_01860,2026-09-14 11:33,Support Triage,clank-mini,Slack,succeeded,,24.3,3,4314,543,0.04594
run_01861,2026-09-14 11:54,Support Triage,clank-mini,API,succeeded,,22.6,4,4052,600,0.04581
run_01862,2026-09-14 10:12,Support Triage,clank-mini,API,succeeded,,12.7,3,2964,402,0.03829
run_01863,2026-09-14 10:56,Support Triage,clank-mini,Slack,succeeded,,5.3,4,2418,581,0.03897
run_01864,2026-09-14 16:35,Support Triage,clank-pro,API,succeeded,,7.6,3,2340,407,0.13904
run_01865,2026-09-14 16:59,Support Triage,clank-mini,Webhook,succeeded,,14.2,3,2773,547,0.03984
run_01866,2026-09-14 05:02,Support Triage,clank-pro,Schedule,succeeded,,7.0,2,1572,259,0.09824
run_01867,2026-09-14 15:45,Support Triage,clank-mini,Webhook,succeeded,,12.0,3,2609,504,0.0385
run_01868,2026-09-14 11:11,Support Triage,clank-mini,Schedule,succeeded,,11.4,6,4071,1173,0.05505
run_01869,2026-09-14 10:22,Support Triage,clank-mini,Schedule,succeeded,,17.7,3,3354,969,0.04892
run_01870,2026-09-14 08:18,Support Triage,clank-pro,Slack,succeeded,,15.7,4,3188,615,0.18944
run_01871,2026-09-14 15:24,Support Triage,clank-pro,Schedule,succeeded,,16.5,3,3653,442,0.18263
run_01872,2026-09-14 16:50,Support Triage,clank-mini,API,succeeded,,24.7,2,3736,851,0.04856
run_01873,2026-09-14 08:00,Support Triage,clank-mini,API,succeeded,,8.8,3,2483,370,0.03585
run_01874,2026-09-14 12:18,Support Triage,clank-mini,API,succeeded,,10.1,4,3211,727,0.04448
run_01875,2026-09-14 10:48,Support Triage,clank-mini,Schedule,succeeded,,7.8,3,2349,682,0.04031
run_01876,2026-09-14 20:59,Support Triage,clank-mini,Slack,succeeded,,20.9,2,2851,701,0.04262
run_01877,2026-09-14 14:48,Support Triage,clank-mini,API,succeeded,,17.3,3,2784,484,0.03888
run_01878,2026-09-14 15:21,Support Triage,clank-pro,API,succeeded,,17.5,3,3577,615,0.20111
run_01879,2026-09-14 14:08,Support Triage,clank-mini,API,succeeded,,9.9,5,3413,715,0.04509
run_01880,2026-09-14 10:35,Support Triage,clank-mini,API,succeeded,,7.4,2,1847,461,0.03476
run_01881,2026-09-14 11:36,Support Triage,clank-mini,Slack,succeeded,,24.0,2,3472,897,0.04824
run_01882,2026-09-14 17:00,Support Triage,clank-pro,Schedule,succeeded,,19.7,5,4270,630,0.2237
run_01883,2026-09-14 16:03,Support Triage,clank-mini,API,succeeded,,13.3,3,2811,359,0.03699
run_01884,2026-09-14 10:14,Support Triage,clank-mini,Schedule,succeeded,,10.4,3,2504,388,0.03622
run_01885,2026-09-14 12:18,Invoice Parser,clank-mini,Schedule,succeeded,,29.5,2,4548,1099,0.05578
run_01886,2026-09-14 07:57,Invoice Parser,clank-mini,API,succeeded,,27.9,2,3526,633,0.04423
run_01887,2026-09-14 15:38,Invoice Parser,clank-mini,Schedule,succeeded,,35.9,2,4985,744,0.05184
run_01888,2026-09-14 13:03,Invoice Parser,clank-mini,Slack,succeeded,,25.4,2,3235,761,0.04512
run_01889,2026-09-14 12:33,Invoice Parser,clank-mini,API,succeeded,,39.9,1,5917,1349,0.06525
run_01890,2026-09-14 13:31,Invoice Parser,clank-mini,API,succeeded,,14.0,1,2408,681,0.04053
run_01891,2026-09-14 12:37,Invoice Parser,clank-mini,API,succeeded,,13.4,2,2797,631,0.04128
run_01892,2026-09-14 15:34,Invoice Parser,clank-mini,Slack,succeeded,,13.2,2,2524,595,0.03962
run_01893,2026-09-14 10:31,Invoice Parser,clank-mini,API,succeeded,,33.2,1,3815,692,0.04633
run_01894,2026-09-14 16:44,Invoice Parser,clank-mini,Schedule,succeeded,,35.5,2,5540,1561,0.06714
run_01895,2026-09-14 12:50,Invoice Parser,clank-mini,Slack,failed,Tool timeout,26.1,3,3691,663,0.04537
run_01896,2026-09-14 14:53,Invoice Parser,clank-mini,API,succeeded,,14.8,2,2211,445,0.03596
run_01897,2026-09-14 14:45,Invoice Parser,clank-mini,API,succeeded,,16.9,2,3250,484,0.04074
run_01898,2026-09-14 22:41,Invoice Parser,clank-mini,Schedule,succeeded,,20.2,2,3936,489,0.04357
run_01899,2026-09-14 14:15,Invoice Parser,clank-mini,API,succeeded,,22.6,2,2946,427,0.03862
run_01900,2026-09-14 14:14,Invoice Parser,clank-mini,API,succeeded,,14.2,1,1701,213,0.03021
run_01901,2026-09-14 08:36,Code Reviewer,clank-ultra,Schedule,succeeded,,251.0,8,33472,7628,7.69808
run_01902,2026-09-14 16:24,Code Reviewer,clank-ultra,API,succeeded,,38.7,8,7799,1736,1.78916
run_01903,2026-09-14 18:57,Code Reviewer,clank-pro,Schedule,succeeded,,62.0,10,13061,1952,0.64607
run_01904,2026-09-14 12:11,Code Reviewer,clank-pro,Slack,escalated,,149.6,8,27074,4788,1.40678
run_01905,2026-09-14 08:31,Code Reviewer,clank-ultra,API,succeeded,,163.2,5,22728,4819,5.06048
run_01906,2026-09-14 11:10,Code Reviewer,clank-pro,Slack,succeeded,,84.6,6,11877,3475,0.79331
run_01907,2026-09-14 18:20,Code Reviewer,clank-pro,Webhook,escalated,,41.0,10,9842,2733,0.64322
run_01908,2026-09-14 08:38,Code Reviewer,clank-ultra,Slack,succeeded,,117.4,8,15976,2315,3.04832
run_01909,2026-09-14 14:19,Code Reviewer,clank-pro,Slack,succeeded,,259.9,5,30613,5574,1.60727
run_01910,2026-09-14 12:54,Code Reviewer,clank-ultra,API,escalated,,59.5,5,10064,2167,2.26784
run_01911,2026-09-14 14:35,Code Reviewer,clank-ultra,Webhook,failed,Tool timeout,66.5,7,12183,1804,2.34788
run_01912,2026-09-14 18:44,Code Reviewer,clank-ultra,API,succeeded,,83.0,7,11411,2664,2.66804
run_01913,2026-09-14 15:08,Lead Enricher,clank-pro,Slack,succeeded,,83.2,6,11587,3305,0.76421
run_01914,2026-09-14 16:13,Lead Enricher,clank-mini,Slack,succeeded,,30.2,2,3567,935,0.04923
run_01915,2026-09-14 11:05,Lead Enricher,clank-pro,API,succeeded,,38.1,5,7882,2209,0.52154
run_01916,2026-09-14 17:58,Lead Enricher,clank-mini,Schedule,succeeded,,22.9,6,4876,910,0.05406
run_01917,2026-09-14 08:56,Lead Enricher,clank-pro,API,escalated,,27.5,7,5945,1676,0.39947
run_01918,2026-09-14 10:33,Lead Enricher,clank-pro,Schedule,succeeded,,42.6,5,7731,1013,0.37349
run_01919,2026-09-14 07:04,Lead Enricher,clank-mini,API,succeeded,,21.8,4,4556,772,0.05058
run_01920,2026-09-14 17:19,Lead Enricher,clank-mini,API,succeeded,,19.7,7,5196,1079,0.05805
run_01921,2026-09-14 14:02,Lead Enricher,clank-mini,Webhook,succeeded,,40.5,3,6670,1046,0.06342
run_01922,2026-09-14 13:05,Lead Enricher,clank-mini,Schedule,succeeded,,30.9,2,4416,813,0.05067
run_01923,2026-09-14 09:42,Lead Enricher,clank-mini,API,succeeded,,19.6,10,6500,1219,0.0655
run_01924,2026-09-14 09:28,On-call Summarizer,clank-ultra,Schedule,succeeded,,72.0,7,13110,1958,2.53304
run_01925,2026-09-14 14:57,On-call Summarizer,clank-ultra,Schedule,succeeded,,37.6,8,8730,2507,2.27096
run_01926,2026-09-14 14:52,On-call Summarizer,clank-ultra,API,succeeded,,62.9,8,12833,2607,2.81132
run_01927,2026-09-14 12:41,On-call Summarizer,clank-ultra,API,succeeded,,141.9,11,18810,2683,3.56504
run_01928,2026-09-14 10:00,On-call Summarizer,clank-ultra,Schedule,succeeded,,123.6,13,21202,4345,4.64984
run_01929,2026-09-15 08:35,Support Triage,clank-pro,Slack,escalated,,21.4,5,4104,1142,0.28016
run_01930,2026-09-15 08:20,Support Triage,clank-mini,Slack,succeeded,,21.0,3,3742,505,0.04305
run_01931,2026-09-15 04:45,Support Triage,clank-pro,API,succeeded,,11.4,3,2765,358,0.14591
run_01932,2026-09-15 17:28,Support Triage,clank-pro,API,succeeded,,13.1,2,2515,587,0.16589
run_01933,2026-09-15 11:45,Support Triage,clank-mini,API,succeeded,,19.9,4,4338,930,0.05223
run_01934,2026-09-15 16:49,Support Triage,clank-mini,API,succeeded,,25.7,3,4333,676,0.04815
run_01935,2026-09-15 09:53,Support Triage,clank-mini,API,succeeded,,13.3,3,2791,718,0.04265
run_01936,2026-09-15 14:05,Support Triage,clank-pro,API,succeeded,,13.1,4,3296,821,0.2174
run_01937,2026-09-15 15:58,Support Triage,clank-mini,Schedule,succeeded,,19.9,3,3277,683,0.04404
run_01938,2026-09-15 05:06,Support Triage,clank-mini,API,succeeded,,20.9,4,4895,1214,0.059
run_01939,2026-09-15 17:15,Support Triage,clank-pro,API,succeeded,,31.6,2,4546,844,0.25766
run_01940,2026-09-15 09:16,Support Triage,clank-pro,Schedule,succeeded,,23.4,4,4187,532,0.20945
run_01941,2026-09-15 23:43,Support Triage,clank-mini,API,succeeded,,8.5,3,2155,487,0.03641
run_01942,2026-09-15 11:17,Support Triage,clank-mini,API,succeeded,,11.2,3,2758,429,0.0379
run_01943,2026-09-15 11:54,Support Triage,clank-mini,API,succeeded,,18.2,5,4394,944,0.05268
run_01944,2026-09-15 12:04,Support Triage,clank-mini,Schedule,succeeded,,19.8,4,3622,854,0.04815
run_01945,2026-09-15 10:44,Support Triage,clank-pro,API,succeeded,,15.5,3,2880,460,0.1616
run_01946,2026-09-15 14:05,Support Triage,clank-mini,API,succeeded,,17.9,5,4143,547,0.04532
run_01947,2026-09-15 15:49,Support Triage,clank-mini,Schedule,succeeded,,13.6,2,2090,562,0.03735
run_01948,2026-09-15 13:22,Support Triage,clank-mini,Webhook,succeeded,,16.6,3,3286,973,0.04871
run_01949,2026-09-15 18:07,Support Triage,clank-mini,API,succeeded,,18.5,4,3304,830,0.0465
run_01950,2026-09-15 12:06,Support Triage,clank-mini,Schedule,succeeded,,7.6,4,2709,431,0.03773
run_01951,2026-09-15 10:42,Support Triage,clank-mini,API,succeeded,,10.4,2,2041,405,0.03464
run_01952,2026-09-15 07:28,Support Triage,clank-mini,API,succeeded,,18.8,2,3215,757,0.04497
run_01953,2026-09-15 08:15,Support Triage,clank-pro,Schedule,succeeded,,9.8,3,2406,355,0.13478
run_01954,2026-09-15 15:53,Support Triage,clank-mini,Schedule,escalated,,14.5,3,3446,983,0.04951
run_01955,2026-09-15 17:57,Support Triage,clank-pro,API,succeeded,,16.3,4,4147,601,0.21653
run_01956,2026-09-15 16:05,Support Triage,clank-mini,API,succeeded,,20.5,2,3260,424,0.03982
run_01957,2026-09-15 13:16,Support Triage,clank-mini,Slack,succeeded,,30.8,3,5886,1077,0.06078
run_01958,2026-09-15 08:49,Support Triage,clank-mini,API,succeeded,,17.3,2,3120,410,0.03904
run_01959,2026-09-15 09:48,Support Triage,clank-pro,API,succeeded,,12.8,3,2458,543,0.1589
run_01960,2026-09-15 16:40,Support Triage,clank-mini,Webhook,succeeded,,17.1,3,3054,809,0.04516
run_01961,2026-09-15 07:40,Support Triage,clank-mini,API,succeeded,,13.7,3,2526,595,0.03962
run_01962,2026-09-15 20:23,Support Triage,clank-pro,Schedule,succeeded,,7.1,2,1713,358,0.11435
run_01963,2026-09-15 15:16,Support Triage,clank-mini,API,succeeded,,12.4,4,3182,853,0.04638
run_01964,2026-09-15 08:32,Support Triage,clank-mini,API,succeeded,,10.9,1,1708,254,0.0309
run_01965,2026-09-15 16:53,Invoice Parser,clank-mini,API,succeeded,,20.1,3,3865,633,0.04559
run_01966,2026-09-15 15:49,Invoice Parser,clank-mini,Schedule,succeeded,,24.8,3,5155,1259,0.06076
run_01967,2026-09-15 08:22,Invoice Parser,clank-mini,Slack,succeeded,,30.2,2,4638,891,0.05281
run_01968,2026-09-15 08:03,Invoice Parser,clank-mini,API,succeeded,,47.9,1,6213,1768,0.07314
run_01969,2026-09-15 09:54,Invoice Parser,clank-mini,API,succeeded,,22.1,1,3919,548,0.04444
run_01970,2026-09-15 04:44,Invoice Parser,clank-mini,API,failed,Tool timeout,12.0,2,2147,390,0.03483
run_01971,2026-09-15 13:49,Invoice Parser,clank-mini,Schedule,succeeded,,13.8,1,2472,634,0.04003
run_01972,2026-09-15 12:22,Invoice Parser,clank-mini,API,succeeded,,19.1,2,3138,526,0.04097
run_01973,2026-09-15 18:22,Invoice Parser,clank-mini,API,succeeded,,16.1,1,2658,486,0.03841
run_01974,2026-09-15 10:02,Invoice Parser,clank-mini,Slack,succeeded,,23.1,3,3409,817,0.04671
run_01975,2026-09-15 16:43,Invoice Parser,clank-mini,Schedule,succeeded,,26.6,1,3142,855,0.04625
run_01976,2026-09-15 11:06,Invoice Parser,clank-mini,API,succeeded,,16.1,3,3727,930,0.04979
run_01977,2026-09-15 11:06,Invoice Parser,clank-mini,API,succeeded,,21.9,1,3568,712,0.04566
run_01978,2026-09-15 09:38,Invoice Parser,clank-mini,API,succeeded,,12.3,2,2194,292,0.03345
run_01979,2026-09-15 05:45,Code Reviewer,clank-pro,Schedule,succeeded,,87.6,9,17322,2750,0.86966
run_01980,2026-09-15 05:19,Code Reviewer,clank-pro,Slack,succeeded,,78.6,9,12006,2084,0.63026
run_01981,2026-09-15 21:09,Code Reviewer,clank-pro,Slack,succeeded,,75.8,10,12742,2380,0.68786
run_01982,2026-09-15 10:45,Code Reviewer,clank-pro,Schedule,succeeded,,107.5,6,12712,3472,0.818
run_01983,2026-09-15 15:23,Code Reviewer,clank-pro,Slack,escalated,,256.6,12,39832,8976,2.29208
run_01984,2026-09-15 10:43,Code Reviewer,clank-pro,Webhook,failed,Invalid output,64.3,9,10914,1436,0.51974
run_01985,2026-09-15 06:09,Code Reviewer,clank-ultra,API,succeeded,,95.3,7,15507,2298,2.98388
run_01986,2026-09-15 07:50,Code Reviewer,clank-pro,API,succeeded,,121.0,10,15121,2187,0.73607
run_01987,2026-09-15 13:18,Code Reviewer,clank-pro,Schedule,succeeded,,126.0,7,15868,2630,0.81164
run_01988,2026-09-15 11:08,Code Reviewer,clank-ultra,API,succeeded,,64.3,6,10942,3060,2.80184
run_01989,2026-09-15 12:10,Code Reviewer,clank-pro,Schedule,succeeded,,85.6,3,13566,2293,0.70214
run_01990,2026-09-15 10:29,Code Reviewer,clank-ultra,API,succeeded,,115.0,11,21095,4588,4.75364
run_01991,2026-09-15 11:28,Lead Enricher,clank-mini,API,succeeded,,21.9,4,4050,595,0.04572
run_01992,2026-09-15 17:42,Lead Enricher,clank-pro,API,succeeded,,14.8,6,3933,990,0.25679
run_01993,2026-09-15 12:40,Lead Enricher,clank-mini,API,succeeded,,36.1,5,6966,1649,0.07425
run_01994,2026-09-15 10:29,Lead Enricher,clank-pro,Schedule,succeeded,,32.3,3,4214,523,0.20918
run_01995,2026-09-15 15:03,Lead Enricher,clank-pro,Webhook,succeeded,,30.8,4,5156,1356,0.3374
run_01996,2026-09-15 16:00,Lead Enricher,clank-pro,API,succeeded,,79.6,6,13028,3436,0.82316
run_01997,2026-09-15 17:30,Lead Enricher,clank-mini,API,succeeded,,61.5,4,9090,1906,0.08686
run_01998,2026-09-15 15:44,Lead Enricher,clank-pro,Schedule,succeeded,,20.4,2,3468,666,0.20396
run_01999,2026-09-15 15:49,Lead Enricher,clank-mini,API,succeeded,,28.9,3,3999,872,0.04995
run_02000,2026-09-15 15:02,Lead Enricher,clank-mini,API,succeeded,,25.4,2,3204,556,0.04171
run_02001,2026-09-15 16:46,Lead Enricher,clank-mini,API,succeeded,,17.9,7,5394,1312,0.06257
run_02002,2026-09-15 09:14,Lead Enricher,clank-mini,API,succeeded,,19.3,6,4697,969,0.05429
run_02003,2026-09-15 13:37,On-call Summarizer,clank-ultra,Schedule,succeeded,,50.0,9,9078,1449,1.80488
run_02004,2026-09-15 10:25,On-call Summarizer,clank-ultra,Schedule,succeeded,,77.5,18,17394,4158,4.10312
